"species.host"	"within_host_relative_abundance"
"Bacteroides_finegoldii_57739.HMP_SRS893252"	0.068197956683
"Bacteroides_finegoldii_57739.HMP_SRS013521"	0.014406619009
"Bacteroides_finegoldii_57739.HMP_SRS064757"	0.0093278168595
"Bacteroides_finegoldii_57739.HMP_SRS023176"	0.0047838948361
"Bacteroides_finegoldii_57739.HMP_SRS017821"	0.0362745206906
"Bacteroides_finegoldii_57739.HMP_SRS050974"	0.0407332319246
"Bacteroides_finegoldii_57739.HMP_SRS893230"	0.0998692687757
"Bacteroides_finegoldii_57739.HMP_SRS015663"	0.00435193542576
"Bacteroides_finegoldii_57739.HMP_SRS1054716"	0.0351518822036
"Bacteroides_finegoldii_57739.HMP_SRS016335"	0.0708164121933
"Bacteroides_finegoldii_57739.HMP_SRS011134"	0.0184190628486
"Bacteroides_finegoldii_57739.HMP_SRS049712"	0.00848941317685
"Bacteroides_finegoldii_57739.HMP_SRS049900"	0.349072455882
"Bacteroides_finegoldii_57739.HMP_SRS019445"	0.0460883216708
"Bacteroides_finegoldii_57739.HMP_SRS016629"	0.0707436891459
"Bacteroides_finegoldii_57739.HMP_SRS013098"	0.00924456806655
"Bacteroides_finegoldii_57739.HMP_SRS044535"	0.00729436513622
"Bacteroides_finegoldii_57739.HMP_SRS015782"	0.0197512107075
"Bacteroides_finegoldii_57739.HMP_SRS011529"	0.00974273567578
"Bacteroides_finegoldii_57739.HMP_SRS013638"	0.013380322247
"Bacteroides_finegoldii_57739.HMP_SRS055017"	0.00859087874535
"Bacteroides_finegoldii_57739.HMP_SRS014948"	0.0127592324987
"Bacteroides_finegoldii_57739.HMP_SRS893170"	0.0186347488891
"Bacteroides_finegoldii_57739.HMP_SRS021948"	0.0191194337894
"Bacteroides_finegoldii_57739.HMP_SRS017701"	0.00946339139949
"Bacteroides_finegoldii_57739.HMP_SRS075821"	0.028114125689
"Bacteroides_finegoldii_57739.HMP_SRS016438"	0.0471449322203
"Bacteroides_finegoldii_57739.HMP_SRS013800"	0.0922627576358
"Bacteroides_finegoldii_57739.HMP_SRS017745"	0.0352440441319
"Bacteroides_finegoldii_57739.HMP_SRS011586"	0.0403796916385
"Bacteroides_finegoldii_57739.HMP_SRS042284"	0.187595077377
"Bacteroides_finegoldii_57739.HMP_SRS019496"	0.0434262196021
"Bacteroides_finegoldii_57739.HMP_SRS023583"	0.037784552728
"Bacteroides_finegoldii_57739.HMP_SRS019582"	0.00499851595834
"Bacteroides_finegoldii_57739.HMP_SRS018133"	0.0249585815113
"Bacteroides_finegoldii_57739.HMP_SRS893292"	0.0528883472806
"Bacteroides_fragilis_54507.HMP_SRS046502"	0.0366461272082
"Bacteroides_fragilis_54507.HMP_SRS1055022"	0.00508553000004
"Bacteroides_fragilis_54507.HMP_SRS011239"	0.00255381440936
"Bacteroides_fragilis_54507.HMP_SRS019267"	0.024728549811
"Bacteroides_fragilis_54507.HMP_SRS015694"	0.00659578036211
"Bacteroides_fragilis_54507.HMP_SRS012902"	0.0484539416456
"Bacteroides_fragilis_54507.HMP_SRS014855"	0.00642809121193
"Bacteroides_fragilis_54507.HMP_SRS015133"	0.0148197673067
"Bacteroides_fragilis_54507.HMP_SRS051610"	0.0411391337456
"Bacteroides_fragilis_54507.HMP_SRS1055043"	0.0319489641178
"Bacteroides_fragilis_54507.HMP_SRS020622"	0.00384370055171
"Bacteroides_fragilis_54507.HMP_SRS018888"	0.018626322089
"Bacteroides_fragilis_54507.HMP_SRS019397"	0.0381270657715
"Bacteroides_fragilis_54507.HMP_SRS893279"	0.0715724690055
"Bacteroides_fragilis_54507.HMP_SRS147377"	0.0117878926005
"Bacteroides_fragilis_54507.HMP_SRS015960"	0.0204040711478
"Bacteroides_fragilis_54507.HMP_SRS076804"	0.0177373233567
"Bacteroides_fragilis_54507.HMP_SRS097920"	0.0113582204338
"Bacteroides_fragilis_54507.HMP_SRS015578"	0.0158568255652
"Bacteroides_fragilis_54507.HMP_SRS016132"	0.0125287847159
"Bacteroides_fragilis_54507.HMP_SRS893342"	0.050213682517
"Bacteroides_fragilis_54507.HMP_SRS075878"	0.00587600974695
"Bacteroides_fragilis_54507.HMP_SRS1041112"	0.010392278245
"Bacteroides_fragilis_54507.HMP_SRS015190"	0.0172132743487
"Bacteroides_fragilis_54507.HMP_SRS014613"	0.00682449898653
"Bacteroides_fragilis_54507.HMP_SRS018656"	0.0333350390133
"Bacteroides_fragilis_54507.HMP_SRS017247"	0.00446363351302
"Bacteroides_fragilis_54507.HMP_SRS014736"	0.0814931030699
"Bacteroides_fragilis_54507.HMP_SRS1041039"	0.0153436402237
"Bacteroides_fragilis_54507.HMP_SRS013158"	0.0103362856199
"Bacteroides_fragilis_54507.HMP_SRS017191"	0.00414321855732
"Bacteroides_fragilis_54507.HMP_SRS013476"	0.00667769786554
"Bacteroides_fragilis_54507.HMP_SRS018623"	0.00608023967565
"Bacteroides_fragilis_54507.HMP_SRS1055034"	0.0163158202937
"Bacteroides_fragilis_54507.HMP_SRS063190"	0.0686695720029
"Bacteroides_fragilis_54507.HMP_SRS020869"	0.0121112927535
"Bacteroides_fragilis_54507.HMP_SRS013098"	0.00563388150143
"Bacteroides_fragilis_54507.HMP_SRS018541"	0.0738955202901
"Bacteroides_fragilis_54507.HMP_SRS893170"	0.00602439068505
"Bacteroides_fragilis_54507.HMP_SRS023346"	0.0269103587877
"Bacteroides_fragilis_54507.HMP_SRS075773"	0.0203386057948
"Bacteroides_fragilis_54507.HMP_SRS016517"	0.00438510105918
"Bacteroides_fragilis_54507.HMP_SRS098655"	0.186310216338
"Bacteroides_fragilis_54507.HMP_SRS016095"	0.0209952782275
"Bacteroides_fragilis_54507.HMP_SRS1054928"	0.0382515058754
"Bacteroides_fragilis_54507.HMP_SRS144135"	0.02148104424
"Bacteroides_fragilis_54507.HMP_SRS017622"	0.127066410875
"Bacteroides_fragilis_54507.HMP_SRS018817"	0.0781407181584
"Bacteroides_fragilis_54507.HMP_SRS077589"	0.0164341706739
"Bacteroides_fragilis_54507.HMP_SRS016267"	0.276915609793
"Bacteroides_fragilis_54507.HMP_SRS055966"	0.0244386008172
"Bacteroides_fragilis_54507.HMP_SRS023583"	0.00471756623545
"Bacteroides_fragilis_54507.HMP_SRS017521"	0.0688753716835
"Bacteroides_fragilis_54507.HMP_SRS016018"	0.00297431197013
"Bacteroides_fragilis_54507.HMP_SRS046712"	0.0698740183671
"Bacteroides_fragilis_54507.HMP_SRS019601"	0.0442574152237
"Bacteroides_fragilis_54507.HMP_SRS014459"	0.0178888311555
"Bacteroides_fragilis_54507.HMP_SRS063489"	0.00602925983865
"Bacteroides_fragilis_54507.HMP_SRS016753"	0.00404118886616
"Bacteroides_fragilis_54507.HMP_SRS022524"	0.0240802978647
"Bacteroides_fragilis_54507.HMP_SRS015264"	0.0135779016327
"Bacteroides_fragilis_56548.HMP_SRS050941"	0.00964520518857
"Bacteroides_fragilis_56548.HMP_SRS011586"	0.0464649478312
"Bacteroides_fragilis_56548.HMP_SRS018575"	0.00436072038076
"Bacteroides_intestinalis_61596.HMP_SRS016954"	0.00317240415262
"Bacteroides_intestinalis_61596.HMP_SRS013940"	0.0547634246669
"Bacteroides_intestinalis_61596.HMP_SRS011405"	0.0446901530076
"Bacteroides_intestinalis_61596.HMP_SRS019582"	0.00455439689484
"Bacteroides_intestinalis_61596.HMP_SRS012273"	0.020655317647
"Bacteroides_intestinalis_61596.HMP_SRS045004"	0.045459814481
"Bacteroides_intestinalis_61596.HMP_SRS020869"	0.0868220395925
"Bacteroides_intestinalis_61596.HMP_SRS014948"	0.0656909964513
"Bacteroides_intestinalis_61596.HMP_SRS148511"	0.0107994985771
"Bacteroides_intestinalis_61596.HMP_SRS1055043"	0.0234715226028
"Bacteroides_intestinalis_61596.HMP_SRS018836"	0.02381942962
"Bacteroides_intestinalis_61596.HMP_SRS015960"	0.0263295129419
"Bacteroides_intestinalis_61596.HMP_SRS019445"	0.0110339510754
"Bacteroides_intestinalis_61596.HMP_SRS016629"	0.0636155129878
"Bacteroides_intestinalis_61596.HMP_SRS893369"	0.0200362402531
"Bacteroides_intestinalis_61596.HMP_SRS076756"	0.0345682374601
"Bacteroides_intestinalis_61596.HMP_SRS018623"	0.0328783429373
"Bacteroides_massiliensis_44749.HMP_SRS052697"	0.181408371566
"Bacteroides_massiliensis_44749.HMP_SRS014683"	0.0414178156736
"Bacteroides_massiliensis_44749.HMP_SRS045195"	0.274786082316
"Bacteroides_massiliensis_44749.HMP_SRS893383"	0.116786272199
"Bacteroides_massiliensis_44749.HMP_SRS893252"	0.125092279195
"Bacteroides_massiliensis_44749.HMP_SRS893172"	0.169300605316
"Bacteroides_massiliensis_44749.HMP_SRS055288"	0.0217441368956
"Bacteroides_massiliensis_44749.HMP_SRS013521"	0.0112295372839
"Bacteroides_massiliensis_44749.HMP_SRS016954"	0.13642501266
"Bacteroides_massiliensis_44749.HMP_SRS893373"	0.014620399177
"Bacteroides_massiliensis_44749.HMP_SRS893369"	0.086105924406
"Bacteroides_massiliensis_44749.HMP_SRS013382"	0.126406380401
"Bacteroides_massiliensis_44749.HMP_SRS1055043"	0.032235388356
"Bacteroides_massiliensis_44749.HMP_SRS018427"	0.0922018135119
"Bacteroides_massiliensis_44749.HMP_SRS023176"	0.0776893263702
"Bacteroides_massiliensis_44749.HMP_SRS043841"	0.0270407737912
"Bacteroides_massiliensis_44749.HMP_SRS017821"	0.242395410197
"Bacteroides_massiliensis_44749.HMP_SRS050974"	0.211425154382
"Bacteroides_massiliensis_44749.HMP_SRS1041095"	0.130507932456
"Bacteroides_massiliensis_44749.HMP_SRS011302"	0.0223434881334
"Bacteroides_massiliensis_44749.HMP_SRS1041139"	0.0487396656967
"Bacteroides_massiliensis_44749.HMP_SRS015579"	0.0648733330768
"Bacteroides_massiliensis_44749.HMP_SRS019582"	0.0543023645299
"Bacteroides_massiliensis_44749.HMP_SRS016335"	0.0132863987401
"Bacteroides_massiliensis_44749.HMP_SRS017375"	0.135552110843
"Bacteroides_massiliensis_44749.HMP_SRS057480"	0.0296683411127
"Bacteroides_massiliensis_44749.HMP_SRS011134"	0.113721491681
"Bacteroides_massiliensis_44749.HMP_SRS020233"	0.0808204695237
"Bacteroides_massiliensis_44749.HMP_SRS1041091"	0.0322514310278
"Bacteroides_massiliensis_44749.HMP_SRS150029"	0.0667975748149
"Bacteroides_massiliensis_44749.HMP_SRS015486"	0.105335176458
"Bacteroides_massiliensis_44749.HMP_SRS019445"	0.0154321653369
"Bacteroides_massiliensis_44749.HMP_SRS016629"	0.188085770544
"Bacteroides_massiliensis_44749.HMP_SRS018836"	0.111053548217
"Bacteroides_massiliensis_44749.HMP_SRS142980"	0.0882406128372
"Bacteroides_massiliensis_44749.HMP_SRS044535"	0.0310624595906
"Bacteroides_massiliensis_44749.HMP_SRS049446"	0.0431129024297
"Bacteroides_massiliensis_44749.HMP_SRS043768"	0.0347928604212
"Bacteroides_massiliensis_44749.HMP_SRS013638"	0.00977071746476
"Bacteroides_massiliensis_44749.HMP_SRS020394"	0.0803568706292
"Bacteroides_massiliensis_44749.HMP_SRS076756"	0.144572604162
"Bacteroides_massiliensis_44749.HMP_SRS1055056"	0.0423644112782
"Bacteroides_massiliensis_44749.HMP_SRS011271"	0.0302838722877
"Bacteroides_massiliensis_44749.HMP_SRS1041037"	0.0664802314685
"Bacteroides_massiliensis_44749.HMP_SRS015388"	0.236060514401
"Bacteroides_massiliensis_44749.HMP_SRS021948"	0.158240736155
"Bacteroides_massiliensis_44749.HMP_SRS049900"	0.370885282745
"Bacteroides_massiliensis_44749.HMP_SRS054352"	0.0547426532819
"Bacteroides_massiliensis_44749.HMP_SRS047433"	0.0589970942903
"Bacteroides_massiliensis_44749.HMP_SRS050941"	0.135475790922
"Bacteroides_massiliensis_44749.HMP_SRS013800"	0.0161883237321
"Bacteroides_massiliensis_44749.HMP_SRS1041036"	0.0523629057601
"Bacteroides_massiliensis_44749.HMP_SRS1055095"	0.0975613240278
"Bacteroides_massiliensis_44749.HMP_SRS045004"	0.191295362005
"Bacteroides_massiliensis_44749.HMP_SRS019910"	0.0295306618579
"Bacteroides_massiliensis_44749.HMP_SRS024663"	0.0144744218987
"Bacteroides_massiliensis_44749.HMP_SRS020328"	0.0510632064422
"Bacteroides_massiliensis_44749.HMP_SRS018133"	0.285313165936
"Bacteroides_massiliensis_44749.HMP_SRS016056"	0.155398551234
"Bacteroides_massiliensis_44749.HMP_SRS063518"	0.0518830543529
"Bacteroides_massiliensis_44749.HMP_SRS077392"	0.0165184380815
"Bacteroides_massiliensis_44749.HMP_SRS014459"	0.0810273415234
"Bacteroides_massiliensis_44749.HMP_SRS015246"	0.0351307850918
"Bacteroides_massiliensis_44749.HMP_SRS013951"	0.010134481863
"Bacteroides_massiliensis_44749.HMP_SRS1041142"	0.0570387675574
"Bacteroides_nordii_55557.HMP_SRS016095"	0.0235399077649
"Bacteroides_nordii_55557.HMP_SRS013800"	0.00763698902402
"Bacteroides_nordii_55557.HMP_SRS011586"	0.0158073774035
"Bacteroides_nordii_55557.HMP_SRS1055022"	0.00468582918601
"Bacteroides_nordii_55557.HMP_SRS1041134"	0.00725066091765
"Bacteroides_nordii_55557.HMP_SRS065397"	0.0114348767591
"Bacteroides_nordii_55557.HMP_SRS046717"	0.0281087034363
"Bacteroides_nordii_55557.HMP_SRS893172"	0.0234165946438
"Bacteroides_nordii_55557.HMP_SRS018656"	0.0115333281714
"Bacteroides_nordii_55557.HMP_SRS016438"	0.0061849809719
"Bacteroides_nordii_55557.HMP_SRS1041142"	0.00614507187018
"Bacteroides_ovatus_58035.HMP_SRS1055022"	0.137589452019
"Bacteroides_ovatus_58035.HMP_SRS045713"	0.0874059287207
"Bacteroides_ovatus_58035.HMP_SRS042893"	0.160986762458
"Bacteroides_ovatus_58035.HMP_SRS048870"	0.06025605637
"Bacteroides_ovatus_58035.HMP_SRS016381"	0.0496168819975
"Bacteroides_ovatus_58035.HMP_SRS065397"	0.0770999279869
"Bacteroides_ovatus_58035.HMP_SRS014855"	0.0887724303582
"Bacteroides_ovatus_58035.HMP_SRS150029"	0.0473462890474
"Bacteroides_ovatus_58035.HMP_SRS043841"	0.0100154883569
"Bacteroides_ovatus_58035.HMP_SRS011302"	0.00512445557307
"Bacteroides_ovatus_58035.HMP_SRS063190"	0.0731750039068
"Bacteroides_ovatus_58035.HMP_SRS015663"	0.00599189350003
"Bacteroides_ovatus_58035.HMP_SRS015579"	0.0383833908567
"Bacteroides_ovatus_58035.HMP_SRS015578"	0.105356918103
"Bacteroides_ovatus_58035.HMP_SRS019582"	0.016890818694
"Bacteroides_ovatus_58035.HMP_SRS893342"	0.102587410694
"Bacteroides_ovatus_58035.HMP_SRS1041112"	0.206347686002
"Bacteroides_ovatus_58035.HMP_SRS014613"	0.1637669102
"Bacteroides_ovatus_58035.HMP_SRS017247"	0.189198316555
"Bacteroides_ovatus_58035.HMP_SRS018351"	0.205654039884
"Bacteroides_ovatus_58035.HMP_SRS1041118"	0.0153188907716
"Bacteroides_ovatus_58035.HMP_SRS013476"	0.0197969908301
"Bacteroides_ovatus_58035.HMP_SRS1041038"	0.028370449781
"Bacteroides_ovatus_58035.HMP_SRS044535"	0.0139629655222
"Bacteroides_ovatus_58035.HMP_SRS147977"	0.145479076244
"Bacteroides_ovatus_58035.HMP_SRS098655"	0.121284404379
"Bacteroides_ovatus_58035.HMP_SRS014287"	0.0682872382926
"Bacteroides_ovatus_58035.HMP_SRS013098"	0.010398749982
"Bacteroides_ovatus_58035.HMP_SRS020394"	0.0418524508348
"Bacteroides_ovatus_58035.HMP_SRS1055056"	0.0391730398467
"Bacteroides_ovatus_58035.HMP_SRS011271"	0.00639001785711
"Bacteroides_ovatus_58035.HMP_SRS077127"	0.123752871314
"Bacteroides_ovatus_58035.HMP_SRS014683"	0.122785855801
"Bacteroides_ovatus_58035.HMP_SRS017701"	0.0368486265403
"Bacteroides_ovatus_58035.HMP_SRS104327"	0.0113990338195
"Bacteroides_ovatus_58035.HMP_SRS057480"	0.0453968694133
"Bacteroides_ovatus_58035.HMP_SRS075821"	0.00875148581962
"Bacteroides_ovatus_58035.HMP_SRS097958"	0.00726494683846
"Bacteroides_ovatus_58035.HMP_SRS014923"	0.0206599119541
"Bacteroides_ovatus_58035.HMP_SRS011586"	0.0102950978727
"Bacteroides_ovatus_58035.HMP_SRS017622"	0.211960734468
"Bacteroides_ovatus_58035.HMP_SRS016267"	0.105121566083
"Bacteroides_ovatus_58035.HMP_SRS048164"	0.010714712312
"Bacteroides_ovatus_58035.HMP_SRS020328"	0.00533819938296
"Bacteroides_ovatus_58035.HMP_SRS016018"	0.0152855634156
"Bacteroides_ovatus_58035.HMP_SRS012273"	0.0102317412262
"Bacteroides_ovatus_58035.HMP_SRS018836"	0.00574945630532
"Bacteroides_ovatus_58035.HMP_SRS017307"	0.0080908021805
"Bacteroides_ovatus_58035.HMP_SRS014459"	0.0509703347613
"Bacteroides_ovatus_58035.HMP_SRS018936"	0.0246276321141
"Bacteroides_ovatus_58035.HMP_SRS893292"	0.059084250762
"Bacteroides_ovatus_58035.HMP_SRS019968"	0.122719815075
"Bacteroides_ovatus_58035.HMP_SRS022713"	0.105287596337
"Bacteroides_ovatus_58035.HMP_SRS077454"	0.100253257546
"Bacteroides_ovatus_58035.HMP_SRS011239"	0.00385904127157
"Bacteroides_ovatus_58035.HMP_SRS015694"	0.125913937652
"Bacteroides_ovatus_58035.HMP_SRS055288"	0.00900883824321
"Bacteroides_ovatus_58035.HMP_SRS016954"	0.0148494336867
"Bacteroides_ovatus_58035.HMP_SRS012902"	0.212113885795
"Bacteroides_ovatus_58035.HMP_SRS893378"	0.0307776761746
"Bacteroides_ovatus_58035.HMP_SRS148511"	0.136312626686
"Bacteroides_ovatus_58035.HMP_SRS023176"	0.120553191256
"Bacteroides_ovatus_58035.HMP_SRS017821"	0.0559091501676
"Bacteroides_ovatus_58035.HMP_SRS893279"	0.0160283778349
"Bacteroides_ovatus_58035.HMP_SRS1055049"	0.0406749964509
"Bacteroides_ovatus_58035.HMP_SRS075773"	0.0187834093462
"Bacteroides_ovatus_58035.HMP_SRS1041139"	0.0530961403339
"Bacteroides_ovatus_58035.HMP_SRS1041134"	0.0167910878863
"Bacteroides_ovatus_58035.HMP_SRS015190"	0.214784794101
"Bacteroides_ovatus_58035.HMP_SRS054905"	0.0367310180309
"Bacteroides_ovatus_58035.HMP_SRS018049"	0.0518097356667
"Bacteroides_ovatus_58035.HMP_SRS014736"	0.192463877221
"Bacteroides_ovatus_58035.HMP_SRS1041037"	0.0371577917903
"Bacteroides_ovatus_58035.HMP_SRS1041031"	0.015882427045
"Bacteroides_ovatus_58035.HMP_SRS142980"	0.267190893862
"Bacteroides_ovatus_58035.HMP_SRS1041032"	0.0148488928745
"Bacteroides_ovatus_58035.HMP_SRS045195"	0.00688010659542
"Bacteroides_ovatus_58035.HMP_SRS019397"	0.0430674064854
"Bacteroides_ovatus_58035.HMP_SRS011529"	0.0130372781795
"Bacteroides_ovatus_58035.HMP_SRS013638"	0.0267844899512
"Bacteroides_ovatus_58035.HMP_SRS045826"	0.0498137231177
"Bacteroides_ovatus_58035.HMP_SRS893170"	0.10810762389
"Bacteroides_ovatus_58035.HMP_SRS011405"	0.0379737503199
"Bacteroides_ovatus_58035.HMP_SRS018427"	0.108213276284
"Bacteroides_ovatus_58035.HMP_SRS893369"	0.0576470136433
"Bacteroides_ovatus_58035.HMP_SRS047433"	0.0140383050101
"Bacteroides_ovatus_58035.HMP_SRS016438"	0.00470340131035
"Bacteroides_ovatus_58035.HMP_SRS098061"	0.042784579887
"Bacteroides_ovatus_58035.HMP_SRS1054928"	0.0433832134588
"Bacteroides_ovatus_58035.HMP_SRS019693"	0.104681312836
"Bacteroides_ovatus_58035.HMP_SRS018817"	0.277248711268
"Bacteroides_ovatus_58035.HMP_SRS019496"	0.0142496801601
"Bacteroides_ovatus_58035.HMP_SRS077589"	0.00703008369754
"Bacteroides_ovatus_58035.HMP_SRS015453"	0.0174470914717
"Bacteroides_ovatus_58035.HMP_SRS024663"	0.0762751516485
"Bacteroides_ovatus_58035.HMP_SRS016132"	0.106365102402
"Bacteroides_ovatus_58035.HMP_SRS018133"	0.12031592126
"Bacteroides_ovatus_58035.HMP_SRS065176"	0.0958762481922
"Bacteroides_ovatus_58035.HMP_SRS063518"	0.065102908874
"Bacteroides_ovatus_58035.HMP_SRS1041142"	0.050311139739
"Bacteroides_ovatus_58035.HMP_SRS893259"	0.0272971776787
"Bacteroides_ovatus_58035.HMP_SRS015960"	0.209178506342
"Bacteroides_ovatus_58035.HMP_SRS013382"	0.0568930619434
"Bacteroides_ovatus_58035.HMP_SRS017191"	0.259393813415
"Bacteroides_ovatus_58035.HMP_SRS893256"	0.149830591347
"Bacteroides_ovatus_58035.HMP_SRS013521"	0.0119172138725
"Bacteroides_ovatus_58035.HMP_SRS064757"	0.00911053802455
"Bacteroides_ovatus_58035.HMP_SRS1041095"	0.200275722994
"Bacteroides_ovatus_58035.HMP_SRS1041092"	0.0585001085595
"Bacteroides_ovatus_58035.HMP_SRS052697"	0.0336425544492
"Bacteroides_ovatus_58035.HMP_SRS012849"	0.047803308733
"Bacteroides_ovatus_58035.HMP_SRS046810"	0.233745736157
"Bacteroides_ovatus_58035.HMP_SRS1041039"	0.0132502310415
"Bacteroides_ovatus_58035.HMP_SRS076804"	0.0221349997384
"Bacteroides_ovatus_58035.HMP_SRS097920"	0.0559780200075
"Bacteroides_ovatus_58035.HMP_SRS058268"	0.437221264845
"Bacteroides_ovatus_58035.HMP_SRS016335"	0.0206008490965
"Bacteroides_ovatus_58035.HMP_SRS049959"	0.0306117756007
"Bacteroides_ovatus_58035.HMP_SRS056481"	0.0191083341378
"Bacteroides_ovatus_58035.HMP_SRS054352"	0.0141967546827
"Bacteroides_ovatus_58035.HMP_SRS020271"	0.104033852738
"Bacteroides_ovatus_58035.HMP_SRS018623"	0.106058975295
"Bacteroides_ovatus_58035.HMP_SRS075984"	0.025885448995
"Bacteroides_ovatus_58035.HMP_SRS893285"	0.0522320943126
"Bacteroides_ovatus_58035.HMP_SRS046068"	0.234610840578
"Bacteroides_ovatus_58035.HMP_SRS019381"	0.0452868613343
"Bacteroides_ovatus_58035.HMP_SRS022137"	0.0179305984874
"Bacteroides_ovatus_58035.HMP_SRS017859"	0.0603161141614
"Bacteroides_ovatus_58035.HMP_SRS016840"	0.154068057798
"Bacteroides_ovatus_58035.HMP_SRS050941"	0.0251896816799
"Bacteroides_ovatus_58035.HMP_SRS013800"	0.0120950517449
"Bacteroides_ovatus_58035.HMP_SRS017745"	0.0843334821374
"Bacteroides_ovatus_58035.HMP_SRS014412"	0.0143407310271
"Bacteroides_ovatus_58035.HMP_SRS1055095"	0.107333780723
"Bacteroides_ovatus_58035.HMP_SRS149244"	0.290288010203
"Bacteroides_ovatus_58035.HMP_SRS046717"	0.0195211621705
"Bacteroides_ovatus_58035.HMP_SRS046712"	0.428076894351
"Bacteroides_ovatus_58035.HMP_SRS016056"	0.0259309441919
"Bacteroides_ovatus_58035.HMP_SRS016095"	0.0187013193404
"Bacteroides_ovatus_58035.HMP_SRS015246"	0.0298971347155
"Bacteroides_ovatus_58035.HMP_SRS016753"	0.132563911963
"Bacteroides_ovatus_58035.HMP_SRS1041143"	0.0125720596863
"Bacteroides_ovatus_58035.HMP_SRS023715"	0.013596821557
"Bacteroides_ovatus_58035.HMP_SRS064232"	0.111776863156
"Bacteroides_ovatus_58035.HMP_SRS018575"	0.269028252536
"Bacteroides_ovatus_58035.HMP_SRS020508"	0.152166313147
"Bacteroides_ovatus_58035.HMP_SRS893373"	0.0777433617709
"Bacteroides_ovatus_58035.HMP_SRS020622"	0.202697242336
"Bacteroides_ovatus_58035.HMP_SRS014979"	0.0200530373556
"Bacteroides_ovatus_58035.HMP_SRS076756"	0.115224180667
"Bacteroides_ovatus_58035.HMP_SRS016897"	0.0590797626301
"Bacteroides_ovatus_58035.HMP_SRS893231"	0.164633828768
"Bacteroides_ovatus_58035.HMP_SRS013687"	0.0189848899511
"Bacteroides_ovatus_58035.HMP_SRS013951"	0.0134014927235
"Bacteroides_ovatus_58035.HMP_SRS045004"	0.0179792406667
"Bacteroides_ovatus_58035.HMP_SRS017103"	0.0182476096104
"Bacteroides_ovatus_58035.HMP_SRS143466"	0.0194618629629
"Bacteroides_ovatus_58035.HMP_SRS893382"	0.0706095570535
"Bacteroides_ovatus_58035.HMP_SRS893383"	0.0227802706387
"Bacteroides_ovatus_58035.HMP_SRS019445"	0.0184505222069
"Bacteroides_ovatus_58035.HMP_SRS019910"	0.0148530184396
"Bacteroides_ovatus_58035.HMP_SRS019178"	0.00953591556217
"Bacteroides_ovatus_58035.HMP_SRS1055034"	0.172251995678
"Bacteroides_ovatus_58035.HMP_SRS015782"	0.00736772476527
"Bacteroides_ovatus_58035.HMP_SRS893327"	0.0319599606722
"Bacteroides_ovatus_58035.HMP_SRS019601"	0.023847571312
"Bacteroides_ovatus_58035.HMP_SRS063928"	0.339763000566
"Bacteroides_ovatus_58035.HMP_SRS023346"	0.461074557667
"Bacteroides_ovatus_58035.HMP_SRS015388"	0.206172501336
"Bacteroides_ovatus_58035.HMP_SRS077231"	0.0176057290007
"Bacteroides_ovatus_58035.HMP_SRS020869"	0.0757136529561
"Bacteroides_ovatus_58035.HMP_SRS013940"	0.0137380029392
"Bacteroides_ovatus_58035.HMP_SRS016203"	0.0427454101563
"Bacteroides_ovatus_58035.HMP_SRS023583"	0.0783405305332
"Bacteroides_ovatus_58035.HMP_SRS149784"	0.0228734055643
"Bacteroides_ovatus_58035.HMP_SRS054956"	0.469094891506
"Bacteroides_ovatus_58035.HMP_SRS063489"	0.03404917239
"Bacteroides_ovatus_58035.HMP_SRS022524"	0.0330985006047
"Bacteroides_ovatus_58035.HMP_SRS015264"	0.0695287625865
"Bacteroides_pectinophilus_61619.HMP_SRS013098"	0.00464297539692
"Bacteroides_pectinophilus_61619.HMP_SRS020233"	0.0114632572359
"Bacteroides_plebeius_61623.HMP_SRS064232"	0.61890254545
"Bacteroides_plebeius_61623.HMP_SRS065397"	0.0126472594935
"Bacteroides_plebeius_61623.HMP_SRS013382"	0.191467647827
"Bacteroides_plebeius_61623.HMP_SRS043841"	0.0939060024864
"Bacteroides_plebeius_61623.HMP_SRS011302"	0.0257474508547
"Bacteroides_plebeius_61623.HMP_SRS012849"	0.00898582063
"Bacteroides_plebeius_61623.HMP_SRS015663"	0.125839056221
"Bacteroides_plebeius_61623.HMP_SRS015782"	0.0448910062847
"Bacteroides_plebeius_61623.HMP_SRS049712"	0.0188010801456
"Bacteroides_plebeius_61623.HMP_SRS1041091"	0.0843261396374
"Bacteroides_plebeius_61623.HMP_SRS054352"	0.191445038898
"Bacteroides_plebeius_61623.HMP_SRS016585"	0.00300258038261
"Bacteroides_plebeius_61623.HMP_SRS019178"	0.0197159688295
"Bacteroides_plebeius_61623.HMP_SRS044535"	0.0460475929411
"Bacteroides_plebeius_61623.HMP_SRS893285"	0.196603552489
"Bacteroides_plebeius_61623.HMP_SRS055017"	0.0599617641792
"Bacteroides_plebeius_61623.HMP_SRS014534"	0.162028904775
"Bacteroides_plebeius_61623.HMP_SRS077589"	0.145843184573
"Bacteroides_plebeius_61623.HMP_SRS023583"	0.149776707651
"Bacteroides_plebeius_61623.HMP_SRS016018"	0.00530425439118
"Bacteroides_plebeius_61623.HMP_SRS1041143"	0.215974038077
"Bacteroides_plebeius_61623.HMP_SRS023715"	0.0127469919514
"Bacteroides_salyersiae_54873.HMP_SRS049446"	0.0133122908348
"Bacteroides_salyersiae_54873.HMP_SRS013800"	0.063506322357
